"","tree","year","dbh"
"6689","VLF227",1989,37.6775
"6690","VLF254",1989,10.2895
"6691","VLF255",1989,9.8535
"6692","VLF266",1989,16.137
"6693","VLF268",1989,13.94
"6694","VLF270",1989,13.676
"6695","VLF354",1989,10.2895
"6696","VLF355",1989,9.8535
"6697","VLF368",1989,13.94
"6698","VLF454",1989,10.2895
"6699","VLF554",1989,10.2895
"6700","X",1989,NA
"6701","VLF001",1990,21.173
"6702","VLF004",1990,22.6345
"6703","VLF005",1990,20.253
"6704","VLF007",1990,25.111
"6705","VLF008",1990,19.55
"6706","VLF009",1990,26.0225
"6707","VLF010",1990,20.415
"6708","VLF011",1990,26.6495
"6709","VLF012",1990,24.3855
"6710","VLF015",1990,22.67
"6711","VLF016",1990,25.4605
"6712","VLF017",1990,18.1795
"6713","VLF018",1990,29.9025
"6714","VLF019",1990,19.517
"6715","VLF020",1990,18.7095
"6716","VLF021",1990,13.936
"6717","VLF022",1990,24.6955
"6718","VLF023",1990,18.199
"6719","VLF025",1990,32.2715
"6720","VLF051",1990,23.7205
"6721","VLF052",1990,26.933
"6722","VLF053",1990,NA
"6723","VLF054",1990,10.3075
"6724","VLF055",1990,9.8885
"6725","VLF057",1990,29.567
"6726","VLF058",1990,21.0425
"6727","VLF059",1990,23.1375
"6728","VLF061",1990,32.1925
"6729","VLF062",1990,17.039
"6730","VLF063",1990,9.7585
"6731","VLF064",1990,27.602
"6732","VLF065",1990,18.639
"6733","VLF066",1990,16.171
"6734","VLF067",1990,22.5725
"6735","VLF068",1990,13.948
"6736","VLF069",1990,21.0085
"6737","VLF070",1990,13.71
"6738","VLF072",1990,28.5505
"6739","VLF073",1990,11.4145
"6740","VLF074",1990,25.412
"6741","VLF075",1990,24.2065
"6742","VLF101",1990,26.0595
"6743","VLF102",1990,33.6725
"6744","VLF104",1990,29.944
"6745","VLF105",1990,30.0165
"6746","VLF106",1990,35.8025
"6747","VLF107",1990,24.624
"6748","VLF108",1990,31.3225
"6749","VLF109",1990,32.595
"6750","VLF112",1990,23.289
"6751","VLF113",1990,26.335
"6752","VLF114",1990,34.5315
"6753","VLF115",1990,25.991
"6754","VLF116",1990,17.166
"6755","VLF117",1990,11.537
"6756","VLF118",1990,21.3215
"6757","VLF119",1990,19.8185
"6758","VLF120",1990,21.158
"6759","VLF121",1990,28.016
"6760","VLF122",1990,21.281
"6761","VLF123",1990,37.6396666666667
"6762","VLF124",1990,16.3205
"6763","VLF125",1990,30.7545
"6764","VLF126",1990,20.909
"6765","VLF127",1990,37.825
"6766","VLF128",1990,30.2805
"6767","VLF129",1990,26.1985
"6768","VLF130",1990,29.1585
"6769","VLF131",1990,21.058
"6770","VLF132",1990,16.223
"6771","VLF133",1990,18.3125
"6772","VLF134",1990,30.8925
"6773","VLF135",1990,18.2435
"6774","VLF136",1990,24.6025
"6775","VLF137",1990,16.7705
"6776","VLF138",1990,15.3145
"6777","VLF139",1990,24.0525
"6778","VLF140",1990,30.912
"6779","VLF141",1990,34.7645
"6780","VLF142",1990,26.837
"6781","VLF143",1990,35.0985
"6782","VLF145",1990,38.182
"6783","VLF146",1990,21.352
"6784","VLF147",1990,17.0105
"6785","VLF149",1990,17.6415
"6786","VLF150",1990,37.6595
"6787","VLF218",1990,21.3215
"6788","VLF224",1990,16.3205
"6789","VLF227",1990,37.825
"6790","VLF254",1990,10.3075
"6791","VLF255",1990,9.8885
"6792","VLF266",1990,16.171
"6793","VLF268",1990,13.948
"6794","VLF270",1990,13.71
"6795","VLF354",1990,10.3075
"6796","VLF355",1990,9.8885
"6797","VLF368",1990,13.948
"6798","VLF454",1990,10.3075
"6799","VLF554",1990,10.3075
"6800","X",1990,NA
"6801","VLF001",1991,21.309
"6802","VLF004",1991,22.739
"6803","VLF005",1991,20.291
"6804","VLF007",1991,25.1745
"6805","VLF008",1991,19.65
"6806","VLF009",1991,26.198
"6807","VLF010",1991,20.497
"6808","VLF011",1991,26.7665
"6809","VLF012",1991,24.496
"6810","VLF015",1991,22.744
"6811","VLF016",1991,25.608
"6812","VLF017",1991,18.2425
"6813","VLF018",1991,30.039
"6814","VLF019",1991,19.5715
"6815","VLF020",1991,18.7775
"6816","VLF021",1991,13.9505
"6817","VLF022",1991,24.777
"6818","VLF023",1991,18.228
"6819","VLF025",1991,32.3675
"6820","VLF051",1991,23.7625
"6821","VLF052",1991,27.0535
"6822","VLF053",1991,NA
"6823","VLF054",1991,10.3405
"6824","VLF055",1991,9.9235
"6825","VLF057",1991,29.713
"6826","VLF058",1991,21.1305
"6827","VLF059",1991,23.2625
"6828","VLF061",1991,32.279
"6829","VLF062",1991,17.126
"6830","VLF063",1991,9.774
"6831","VLF064",1991,27.7645
"6832","VLF065",1991,18.691
"6833","VLF066",1991,16.214
"6834","VLF067",1991,22.6425
"6835","VLF068",1991,13.9675
"6836","VLF069",1991,21.0525
"6837","VLF070",1991,13.738
"6838","VLF072",1991,28.722
"6839","VLF073",1991,11.438
"6840","VLF074",1991,25.534
"6841","VLF075",1991,24.3335
"6842","VLF101",1991,26.1555
"6843","VLF102",1991,33.8025
"6844","VLF104",1991,30.0955
"6845","VLF105",1991,30.151
"6846","VLF106",1991,36.014
"6847","VLF107",1991,24.654
"6848","VLF108",1991,31.4145
"6849","VLF109",1991,32.75
"6850","VLF112",1991,23.3315
"6851","VLF113",1991,26.3825
"6852","VLF114",1991,34.643
"6853","VLF115",1991,26.177
"6854","VLF116",1991,17.199
"6855","VLF117",1991,11.573
"6856","VLF118",1991,21.388
"6857","VLF119",1991,19.912
"6858","VLF120",1991,21.2365
"6859","VLF121",1991,28.1435
"6860","VLF122",1991,21.354
"6861","VLF123",1991,37.79
"6862","VLF124",1991,16.333
"6863","VLF125",1991,31.0065
"6864","VLF126",1991,20.972
"6865","VLF127",1991,38.0095
"6866","VLF128",1991,30.3795
"6867","VLF129",1991,26.2825
"6868","VLF130",1991,29.2415
"6869","VLF131",1991,21.104
"6870","VLF132",1991,16.252
"6871","VLF133",1991,18.3275
"6872","VLF134",1991,31.0095
"6873","VLF135",1991,18.349
"6874","VLF136",1991,24.671
"6875","VLF137",1991,16.788
"6876","VLF138",1991,15.3695
"6877","VLF139",1991,24.113
"6878","VLF140",1991,31.0145
"6879","VLF141",1991,35.047
"6880","VLF142",1991,26.859
"6881","VLF143",1991,35.2835
"6882","VLF145",1991,38.3645
"6883","VLF146",1991,21.426
"6884","VLF147",1991,17.067
"6885","VLF149",1991,17.6915
"6886","VLF150",1991,37.7615
"6887","VLF218",1991,21.388
"6888","VLF224",1991,16.333
"6889","VLF227",1991,38.0095
"6890","VLF254",1991,10.3405
"6891","VLF255",1991,9.9235
"6892","VLF266",1991,16.214
"6893","VLF268",1991,13.9675
"6894","VLF270",1991,13.738
"6895","VLF354",1991,10.3405
"6896","VLF355",1991,9.9235
"6897","VLF368",1991,13.9675
"6898","VLF454",1991,10.3405
"6899","VLF554",1991,10.3405
"6900","X",1991,NA
"6901","VLF001",1992,21.4315
"6902","VLF004",1992,22.871
"6903","VLF005",1992,20.3555
"6904","VLF007",1992,25.2425
"6905","VLF008",1992,19.741
"6906","VLF009",1992,26.3375
"6907","VLF010",1992,20.5485
"6908","VLF011",1992,26.865
"6909","VLF012",1992,24.635
"6910","VLF015",1992,22.821
"6911","VLF016",1992,25.775
"6912","VLF017",1992,18.3225
"6913","VLF018",1992,30.1585
"6914","VLF019",1992,19.6715
"6915","VLF020",1992,18.8285
"6916","VLF021",1992,13.976
"6917","VLF022",1992,24.867
"6918","VLF023",1992,18.278
"6919","VLF025",1992,32.5005
"6920","VLF051",1992,23.806
"6921","VLF052",1992,27.2005
"6922","VLF053",1992,NA
"6923","VLF054",1992,10.3735
"6924","VLF055",1992,9.972
"6925","VLF057",1992,29.8815
"6926","VLF058",1992,21.2115
"6927","VLF059",1992,23.42
"6928","VLF061",1992,32.383
"6929","VLF062",1992,17.2105
"6930","VLF063",1992,9.797
"6931","VLF064",1992,27.9695
"6932","VLF065",1992,18.77
"6933","VLF066",1992,16.273
"6934","VLF067",1992,22.749
"6935","VLF068",1992,13.981
"6936","VLF069",1992,21.0755
"6937","VLF070",1992,13.778
"6938","VLF072",1992,28.8685
"6939","VLF073",1992,11.477
"6940","VLF074",1992,25.6445
"6941","VLF075",1992,24.4485
"6942","VLF101",1992,26.2625
"6943","VLF102",1992,33.934
"6944","VLF104",1992,30.256
"6945","VLF105",1992,30.2405
"6946","VLF106",1992,36.2345
"6947","VLF107",1992,24.689
"6948","VLF108",1992,31.538
"6949","VLF109",1992,32.896
"6950","VLF112",1992,23.4125
"6951","VLF113",1992,26.416
"6952","VLF114",1992,34.7705
"6953","VLF115",1992,26.3815
"6954","VLF116",1992,17.229
"6955","VLF117",1992,11.605
"6956","VLF118",1992,21.4385
"6957","VLF119",1992,19.9785
"6958","VLF120",1992,21.2675
"6959","VLF121",1992,28.255
"6960","VLF122",1992,21.4355
"6961","VLF123",1992,37.924
"6962","VLF124",1992,16.37
"6963","VLF125",1992,31.2995
"6964","VLF126",1992,21.034
"6965","VLF127",1992,38.1505
"6966","VLF128",1992,30.4635
"6967","VLF129",1992,26.369
"6968","VLF130",1992,29.333
"6969","VLF131",1992,21.129
"6970","VLF132",1992,16.283
"6971","VLF133",1992,18.3485
"6972","VLF134",1992,31.128
"6973","VLF135",1992,18.4535
"6974","VLF136",1992,24.754
"6975","VLF137",1992,16.804
"6976","VLF138",1992,15.4085
"6977","VLF139",1992,24.187
"6978","VLF140",1992,31.102
"6979","VLF141",1992,35.274
"6980","VLF142",1992,26.872
"6981","VLF143",1992,35.505
"6982","VLF145",1992,38.53
"6983","VLF146",1992,21.491
"6984","VLF147",1992,17.145
"6985","VLF149",1992,17.7425
"6986","VLF150",1992,37.8915
"6987","VLF218",1992,21.4385
"6988","VLF224",1992,16.37
"6989","VLF227",1992,38.1505
"6990","VLF254",1992,10.3735
"6991","VLF255",1992,9.972
"6992","VLF266",1992,16.273
"6993","VLF268",1992,13.981
"6994","VLF270",1992,13.778
"6995","VLF354",1992,10.3735
"6996","VLF355",1992,9.972
"6997","VLF368",1992,13.981
"6998","VLF454",1992,10.3735
"6999","VLF554",1992,10.3735
"7000","X",1992,NA
"7001","VLF001",1993,21.54
"7002","VLF004",1993,22.987
"7003","VLF005",1993,20.4205
"7004","VLF007",1993,25.3115
"7005","VLF008",1993,19.8165
"7006","VLF009",1993,26.4565
"7007","VLF010",1993,20.6025
"7008","VLF011",1993,26.9675
"7009","VLF012",1993,24.75
"7010","VLF015",1993,22.902
"7011","VLF016",1993,25.9305
"7012","VLF017",1993,18.4155
"7013","VLF018",1993,30.256
"7014","VLF019",1993,19.784
"7015","VLF020",1993,18.879
"7016","VLF021",1993,14.0105
"7017","VLF022",1993,24.9355
"7018","VLF023",1993,18.345
"7019","VLF025",1993,32.6435
"7020","VLF051",1993,23.8405
"7021","VLF052",1993,27.3125
"7022","VLF053",1993,NA
"7023","VLF054",1993,10.41
"7024","VLF055",1993,10.005
"7025","VLF057",1993,30.0305
"7026","VLF058",1993,21.271
"7027","VLF059",1993,23.5115
"7028","VLF061",1993,32.4795
"7029","VLF062",1993,17.2845
"7030","VLF063",1993,9.819
"7031","VLF064",1993,28.134
"7032","VLF065",1993,18.833
"7033","VLF066",1993,16.362
"7034","VLF067",1993,22.8485
"7035","VLF068",1993,13.9955
"7036","VLF069",1993,21.0995
"7037","VLF070",1993,13.851
"7038","VLF072",1993,29.0205
"7039","VLF073",1993,11.505
"7040","VLF074",1993,25.731
"7041","VLF075",1993,24.5605
"7042","VLF101",1993,26.35
"7043","VLF102",1993,34.0495
"7044","VLF104",1993,30.4115
"7045","VLF105",1993,30.299
"7046","VLF106",1993,36.4525
"7047","VLF107",1993,24.714
"7048","VLF108",1993,31.6255
"7049","VLF109",1993,33.028
"7050","VLF112",1993,23.461
"7051","VLF113",1993,26.4545
"7052","VLF114",1993,34.891
"7053","VLF115",1993,26.55
"7054","VLF116",1993,17.264
"7055","VLF117",1993,11.622
"7056","VLF118",1993,21.4795
"7057","VLF119",1993,20.0465
"7058","VLF120",1993,21.298
"7059","VLF121",1993,28.359
"7060","VLF122",1993,21.487
"7061","VLF123",1993,38.091
"7062","VLF124",1993,16.414
"7063","VLF125",1993,31.515
"7064","VLF126",1993,21.143
"7065","VLF127",1993,38.3175
"7066","VLF128",1993,30.5455
"7067","VLF129",1993,26.437
"7068","VLF130",1993,29.4175
"7069","VLF131",1993,21.17
"7070","VLF132",1993,16.326
"7071","VLF133",1993,18.3685
"7072","VLF134",1993,31.213
"7073","VLF135",1993,18.554
"7074","VLF136",1993,24.8175
"7075","VLF137",1993,16.819
"7076","VLF138",1993,15.441
"7077","VLF139",1993,24.261
"7078","VLF140",1993,31.1515
"7079","VLF141",1993,35.475
"7080","VLF142",1993,26.913
"7081","VLF143",1993,35.6855
"7082","VLF145",1993,38.674
"7083","VLF146",1993,21.5995
"7084","VLF147",1993,17.253
"7085","VLF149",1993,17.783
"7086","VLF150",1993,38.007
"7087","VLF218",1993,21.4795
"7088","VLF224",1993,16.414
"7089","VLF227",1993,38.3175
"7090","VLF254",1993,10.41
"7091","VLF255",1993,10.005
"7092","VLF266",1993,16.362
"7093","VLF268",1993,13.9955
"7094","VLF270",1993,13.851
"7095","VLF354",1993,10.41
"7096","VLF355",1993,10.005
"7097","VLF368",1993,13.9955
"7098","VLF454",1993,10.41
"7099","VLF554",1993,10.41
"7100","X",1993,NA
"7101","VLF001",1994,21.6335
"7102","VLF004",1994,23.123
"7103","VLF005",1994,20.476
"7104","VLF007",1994,25.3775
"7105","VLF008",1994,19.8945
"7106","VLF009",1994,26.572
"7107","VLF010",1994,20.671
"7108","VLF011",1994,27.0915
"7109","VLF012",1994,24.8595
"7110","VLF015",1994,22.958
"7111","VLF016",1994,26.0425
"7112","VLF017",1994,18.4765
"7113","VLF018",1994,30.356
"7114","VLF019",1994,19.8935
"7115","VLF020",1994,18.9595
"7116","VLF021",1994,14.0375
"7117","VLF022",1994,25.0145
"7118","VLF023",1994,18.402
"7119","VLF025",1994,32.7555
"7120","VLF051",1994,23.8695
"7121","VLF052",1994,27.4095
"7122","VLF053",1994,NA
"7123","VLF054",1994,10.439
"7124","VLF055",1994,10.0565
"7125","VLF057",1994,30.198
"7126","VLF058",1994,21.3245
"7127","VLF059",1994,23.6105
"7128","VLF061",1994,32.5945
"7129","VLF062",1994,17.3965
"7130","VLF063",1994,9.848
"7131","VLF064",1994,28.289
"7132","VLF065",1994,18.898
"7133","VLF066",1994,16.442
"7134","VLF067",1994,22.932
"7135","VLF068",1994,14.0185
"7136","VLF069",1994,21.131
"7137","VLF070",1994,14.035
"7138","VLF072",1994,29.1635
"7139","VLF073",1994,11.52
"7140","VLF074",1994,25.814
"7141","VLF075",1994,24.6755
"7142","VLF101",1994,26.42
"7143","VLF102",1994,34.174
"7144","VLF104",1994,30.5515
"7145","VLF105",1994,30.374
"7146","VLF106",1994,36.6105
"7147","VLF107",1994,24.733
"7148","VLF108",1994,31.714
"7149","VLF109",1994,33.128
"7150","VLF112",1994,23.5135
"7151","VLF113",1994,26.5135
"7152","VLF114",1994,34.999
"7153","VLF115",1994,26.702
"7154","VLF116",1994,17.281
"7155","VLF117",1994,11.639
"7156","VLF118",1994,21.527
"7157","VLF119",1994,20.1335
"7158","VLF120",1994,21.35
"7159","VLF121",1994,28.4755
"7160","VLF122",1994,21.5615
"7161","VLF123",1994,38.2623333333333
"7162","VLF124",1994,16.455
"7163","VLF125",1994,31.726
"7164","VLF126",1994,21.2885
"7165","VLF127",1994,38.52
"7166","VLF128",1994,30.621
"7167","VLF129",1994,26.4735
"7168","VLF130",1994,29.484
"7169","VLF131",1994,21.203
"7170","VLF132",1994,16.369
"7171","VLF133",1994,18.3875
"7172","VLF134",1994,31.3015
"7173","VLF135",1994,18.653
"7174","VLF136",1994,24.8745
"7175","VLF137",1994,16.8395
"7176","VLF138",1994,15.472
"7177","VLF139",1994,24.335
"7178","VLF140",1994,31.1975
"7179","VLF141",1994,35.711
"7180","VLF142",1994,26.937
"7181","VLF143",1994,35.841
"7182","VLF145",1994,38.8075
"7183","VLF146",1994,21.7225
"7184","VLF147",1994,17.3765
"7185","VLF149",1994,17.828
"7186","VLF150",1994,38.103
"7187","VLF218",1994,21.527
"7188","VLF224",1994,16.455
"7189","VLF227",1994,38.52
"7190","VLF254",1994,10.439
"7191","VLF255",1994,10.0565
"7192","VLF266",1994,16.442
"7193","VLF268",1994,14.0185
"7194","VLF270",1994,14.035
"7195","VLF354",1994,10.439
"7196","VLF355",1994,10.0565
"7197","VLF368",1994,14.0185
"7198","VLF454",1994,10.439
"7199","VLF554",1994,10.439
"7200","X",1994,NA
"7201","VLF001",1995,21.803
"7202","VLF004",1995,23.3115
"7203","VLF005",1995,20.567
"7204","VLF007",1995,25.499
"7205","VLF008",1995,20.036
"7206","VLF009",1995,26.7685
"7207","VLF010",1995,20.7975
"7208","VLF011",1995,27.2585
"7209","VLF012",1995,25.0565
"7210","VLF015",1995,23.087
"7211","VLF016",1995,26.249
"7212","VLF017",1995,18.5915
"7213","VLF018",1995,30.5155
"7214","VLF019",1995,20.0625
"7215","VLF020",1995,19.0495
"7216","VLF021",1995,14.094
"7217","VLF022",1995,25.135
"7218","VLF023",1995,18.486
"7219","VLF025",1995,32.918
"7220","VLF051",1995,23.9435
"7221","VLF052",1995,27.6225
"7222","VLF053",1995,NA
"7223","VLF054",1995,10.5105
"7224","VLF055",1995,10.1375
"7225","VLF057",1995,30.403
"7226","VLF058",1995,21.423
"7227","VLF059",1995,23.758
"7228","VLF061",1995,32.761
"7229","VLF062",1995,17.455
"7230","VLF063",1995,9.898
"7231","VLF064",1995,28.4935
"7232","VLF065",1995,19.006
"7233","VLF066",1995,16.562
"7234","VLF067",1995,23.031
"7235","VLF068",1995,14.032
"7236","VLF069",1995,21.1705
"7237","VLF070",1995,14.124
"7238","VLF072",1995,29.406
"7239","VLF073",1995,11.5455
"7240","VLF074",1995,25.944
"7241","VLF075",1995,24.831
"7242","VLF101",1995,26.5305
"7243","VLF102",1995,34.3445
"7244","VLF104",1995,30.769
"7245","VLF105",1995,30.507
"7246","VLF106",1995,36.8985
"7247","VLF107",1995,24.7675
"7248","VLF108",1995,31.8715
"7249","VLF109",1995,33.2795
"7250","VLF112",1995,23.586
"7251","VLF113",1995,26.564
"7252","VLF114",1995,35.1795
"7253","VLF115",1995,26.9045
"7254","VLF116",1995,17.34
"7255","VLF117",1995,11.658
"7256","VLF118",1995,21.622
"7257","VLF119",1995,20.2455
"7258","VLF120",1995,21.432
"7259","VLF121",1995,28.609
"7260","VLF122",1995,21.651
"7261","VLF123",1995,38.4856666666667
"7262","VLF124",1995,16.491
"7263","VLF125",1995,32.027
"7264","VLF126",1995,21.395
"7265","VLF127",1995,38.8
"7266","VLF128",1995,30.7315
"7267","VLF129",1995,26.523
"7268","VLF130",1995,29.569
"7269","VLF131",1995,21.255
"7270","VLF132",1995,16.461
"7271","VLF133",1995,18.432
"7272","VLF134",1995,31.461
"7273","VLF135",1995,18.7735
"7274","VLF136",1995,24.9655
"7275","VLF137",1995,16.8745
"7276","VLF138",1995,15.5255
"7277","VLF139",1995,24.4225
"7278","VLF140",1995,31.265
"7279","VLF141",1995,35.9725
"7280","VLF142",1995,26.971
"7281","VLF143",1995,36.0585
"7282","VLF145",1995,38.985
"7283","VLF146",1995,21.896
"7284","VLF147",1995,17.494
"7285","VLF149",1995,17.898
"7286","VLF150",1995,38.2605
"7287","VLF218",1995,21.622
"7288","VLF224",1995,16.491
"7289","VLF227",1995,38.8
"7290","VLF254",1995,10.5105
"7291","VLF255",1995,10.1375
"7292","VLF266",1995,16.562
"7293","VLF268",1995,14.032
"7294","VLF270",1995,14.124
"7295","VLF354",1995,10.5105
"7296","VLF355",1995,10.1375
"7297","VLF368",1995,14.032
"7298","VLF454",1995,10.5105
"7299","VLF554",1995,10.5105
"7300","X",1995,NA
"7301","VLF001",1996,21.8455
"7302","VLF004",1996,23.374
"7303","VLF005",1996,20.5695
"7304","VLF007",1996,25.557
"7305","VLF008",1996,20.083
"7306","VLF009",1996,26.8205
"7307","VLF010",1996,20.8385
"7308","VLF011",1996,27.3295
"7309","VLF012",1996,25.0885
"7310","VLF015",1996,23.125
"7311","VLF016",1996,26.3145
"7312","VLF017",1996,18.6045
"7313","VLF018",1996,30.5705
"7314","VLF019",1996,20.0995
"7315","VLF020",1996,19.088
"7316","VLF021",1996,14.104
"7317","VLF022",1996,25.198
"7318","VLF023",1996,18.509
"7319","VLF025",1996,32.967
"7320","VLF051",1996,23.9665
"7321","VLF052",1996,27.6625
"7322","VLF053",1996,NA
"7323","VLF054",1996,10.5325
"7324","VLF055",1996,10.17
"7325","VLF057",1996,30.4605
"7326","VLF058",1996,21.455
"7327","VLF059",1996,23.8145
"7328","VLF061",1996,32.8245
"7329","VLF062",1996,17.4955
"7330","VLF063",1996,9.9155
"7331","VLF064",1996,28.5675
"7332","VLF065",1996,19.044
"7333","VLF066",1996,16.614
"7334","VLF067",1996,23.0625
"7335","VLF068",1996,14.0435
"7336","VLF069",1996,21.1795
"7337","VLF070",1996,14.125
"7338","VLF072",1996,29.478
"7339","VLF073",1996,11.5585
"7340","VLF074",1996,26.019
"7341","VLF075",1996,24.903
"7342","VLF101",1996,26.5635
"7343","VLF102",1996,34.457
"7344","VLF104",1996,30.851
"7345","VLF105",1996,30.549
"7346","VLF106",1996,37.0235
"7347","VLF107",1996,24.7765
"7348","VLF108",1996,31.9415
"7349","VLF109",1996,33.3505
"7350","VLF112",1996,23.612
"7351","VLF113",1996,26.59
"7352","VLF114",1996,35.2405
"7353","VLF115",1996,26.965
"7354","VLF116",1996,17.356
"7355","VLF117",1996,11.673
"7356","VLF118",1996,21.66
"7357","VLF119",1996,20.3145
"7358","VLF120",1996,21.471
"7359","VLF121",1996,28.652
"7360","VLF122",1996,21.7125
"7361","VLF123",1996,38.6133333333333
"7362","VLF124",1996,16.5035
"7363","VLF125",1996,32.1825
"7364","VLF126",1996,21.4435
"7365","VLF127",1996,38.8625
"7366","VLF128",1996,30.7845
"7367","VLF129",1996,26.5545
"7368","VLF130",1996,29.6065
"7369","VLF131",1996,21.285
"7370","VLF132",1996,16.499
"7371","VLF133",1996,18.441
"7372","VLF134",1996,31.5205
"7373","VLF135",1996,18.8345
"7374","VLF136",1996,24.986
"7375","VLF137",1996,16.8905
"7376","VLF138",1996,15.553
"7377","VLF139",1996,24.4705
"7378","VLF140",1996,31.316
"7379","VLF141",1996,36.096
"7380","VLF142",1996,26.983
"7381","VLF143",1996,36.1255
"7382","VLF145",1996,39.0475
"7383","VLF146",1996,21.9775
"7384","VLF147",1996,17.5565
"7385","VLF149",1996,17.9265
"7386","VLF150",1996,38.3295
"7387","VLF218",1996,21.66
"7388","VLF224",1996,16.5035
"7389","VLF227",1996,38.8625
"7390","VLF254",1996,10.5325
"7391","VLF255",1996,10.17
"7392","VLF266",1996,16.614
"7393","VLF268",1996,14.0435
"7394","VLF270",1996,14.125
"7395","VLF354",1996,10.5325
"7396","VLF355",1996,10.17
"7397","VLF368",1996,14.0435
"7398","VLF454",1996,10.5325
"7399","VLF554",1996,10.5325
"7400","X",1996,NA
"7401","VLF001",1997,21.9645
"7402","VLF004",1997,23.509
"7403","VLF005",1997,20.6195
"7404","VLF007",1997,25.6525
"7405","VLF008",1997,20.2025
"7406","VLF009",1997,26.9565
"7407","VLF010",1997,20.923
"7408","VLF011",1997,27.4645
"7409","VLF012",1997,25.1945
"7410","VLF015",1997,23.194
"7411","VLF016",1997,26.4505
"7412","VLF017",1997,18.6635
"7413","VLF018",1997,30.681
"7414","VLF019",1997,20.187
"7415","VLF020",1997,19.1445
"7416","VLF021",1997,14.139
"7417","VLF022",1997,25.288
"7418","VLF023",1997,18.572
"7419","VLF025",1997,33.0845
"7420","VLF051",1997,24.0165
"7421","VLF052",1997,27.786
"7422","VLF053",1997,NA
"7423","VLF054",1997,10.574
"7424","VLF055",1997,10.219
"7425","VLF057",1997,30.574
"7426","VLF058",1997,21.536
"7427","VLF059",1997,23.9285
"7428","VLF061",1997,32.9435
"7429","VLF062",1997,17.5995
"7430","VLF063",1997,9.9415
"7431","VLF064",1997,28.717
"7432","VLF065",1997,19.116
"7433","VLF066",1997,16.709
"7434","VLF067",1997,23.1615
"7435","VLF068",1997,14.0545
"7436","VLF069",1997,21.2005
"7437","VLF070",1997,14.247
"7438","VLF072",1997,29.6305
"7439","VLF073",1997,11.575
"7440","VLF074",1997,26.146
"7441","VLF075",1997,25.021
"7442","VLF101",1997,26.6345
"7443","VLF102",1997,34.6205
"7444","VLF104",1997,31.0225
"7445","VLF105",1997,30.6365
"7446","VLF106",1997,37.2465
"7447","VLF107",1997,24.8065
"7448","VLF108",1997,32.1105
"7449","VLF109",1997,33.469
"7450","VLF112",1997,23.6595
"7451","VLF113",1997,26.625
"7452","VLF114",1997,35.401
"7453","VLF115",1997,27.0585
"7454","VLF116",1997,17.383
"7455","VLF117",1997,11.686
"7456","VLF118",1997,21.741
"7457","VLF119",1997,20.392
"7458","VLF120",1997,21.543
"7459","VLF121",1997,28.764
"7460","VLF122",1997,21.8035
"7461","VLF123",1997,38.781
"7462","VLF124",1997,16.5305
"7463","VLF125",1997,32.446
"7464","VLF126",1997,21.5905
"7465","VLF127",1997,38.996
"7466","VLF128",1997,30.864
"7467","VLF129",1997,26.5875
"7468","VLF130",1997,29.6825
"7469","VLF131",1997,21.286
"7470","VLF132",1997,16.534
"7471","VLF133",1997,18.4685
"7472","VLF134",1997,31.6175
"7473","VLF135",1997,18.9325
"7474","VLF136",1997,25.048
"7475","VLF137",1997,16.9
"7476","VLF138",1997,15.5715
"7477","VLF139",1997,24.5425
"7478","VLF140",1997,31.3855
"7479","VLF141",1997,36.3185
"7480","VLF142",1997,27.018
"7481","VLF143",1997,36.281
"7482","VLF145",1997,39.1905
"7483","VLF146",1997,22.1065
"7484","VLF147",1997,17.617
"7485","VLF149",1997,17.974
"7486","VLF150",1997,38.5035
"7487","VLF218",1997,21.741
"7488","VLF224",1997,16.5305
"7489","VLF227",1997,38.996
"7490","VLF254",1997,10.574
"7491","VLF255",1997,10.219
"7492","VLF266",1997,16.709
"7493","VLF268",1997,14.0545
"7494","VLF270",1997,14.247
"7495","VLF354",1997,10.574
"7496","VLF355",1997,10.219
"7497","VLF368",1997,14.0545
"7498","VLF454",1997,10.574
"7499","VLF554",1997,10.574
"7500","X",1997,NA
"7501","VLF001",1998,22.056
"7502","VLF004",1998,23.6295
"7503","VLF005",1998,20.674
"7504","VLF007",1998,25.7495
"7505","VLF008",1998,20.301
"7506","VLF009",1998,27.0655
"7507","VLF010",1998,21.0175
"7508","VLF011",1998,27.605
"7509","VLF012",1998,25.2665
"7510","VLF015",1998,23.232
"7511","VLF016",1998,26.5785
"7512","VLF017",1998,18.6895
"7513","VLF018",1998,30.789
"7514","VLF019",1998,20.243
"7515","VLF020",1998,19.1795
"7516","VLF021",1998,14.1495
"7517","VLF022",1998,25.3575
"7518","VLF023",1998,18.635
"7519","VLF025",1998,33.1815
"7520","VLF051",1998,24.0315
"7521","VLF052",1998,27.889
"7522","VLF053",1998,NA
"7523","VLF054",1998,10.612
"7524","VLF055",1998,10.268
"7525","VLF057",1998,30.703
"7526","VLF058",1998,21.594
"7527","VLF059",1998,24.032
"7528","VLF061",1998,33.0495
"7529","VLF062",1998,17.6795
"7530","VLF063",1998,9.9575
"7531","VLF064",1998,28.8535
"7532","VLF065",1998,19.173
"7533","VLF066",1998,16.808
"7534","VLF067",1998,23.3
"7535","VLF068",1998,14.074
"7536","VLF069",1998,21.218
"7537","VLF070",1998,14.272
"7538","VLF072",1998,29.766
"7539","VLF073",1998,11.5995
